creative_id,campaign_id,advertiser_name,app_name,vertical,format,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file
500961,20160,FreshDash,FreshDash Eats,food_delivery,native,320,320,it,2026-01-24,discount,2-for-1,Claim reward,Dinner in minutes,Free delivery over $15,orange,calm,0,0.67,66,0.688,0.504,0.293,0.525,0.294,0,2,1,1,0,1,assets/creative_500961.png
500962,20160,FreshDash,FreshDash Eats,food_delivery,banner,320,480,it,2026-02-02,food-closeup,late-night,Watch now,Dinner in minutes,Late-night deals available,orange,urgent,0,0.489,67,0.761,0.508,0.52,0.505,0.4,1,1,1,1,0,0,assets/creative_500962.png
500963,20160,FreshDash,FreshDash Eats,food_delivery,native,320,320,es,2026-02-03,combo,free delivery,Watch now,2-for-1 tonight,Fresh favorites nearby,red,calm,0,0.395,56,0.887,0.644,0.582,0.45,0.444,1,3,1,1,0,1,assets/creative_500963.png
500964,20160,FreshDash,FreshDash Eats,food_delivery,interstitial,360,640,it,2026-02-04,urgency,new collection,Order now,"Fast food, fast",Fresh favorites nearby,red,excited,8,0.675,37,0.783,0.461,0.513,0.697,0.557,0,2,1,1,0,0,assets/creative_500964.png
500965,20160,FreshDash,FreshDash Eats,food_delivery,banner,320,480,it,2026-01-23,discount,last-minute deal,Book now,2-for-1 tonight,Fresh favorites nearby,lime,calm,0,0.252,67,0.758,0.606,0.168,0.533,0.422,0,0,1,1,0,0,assets/creative_500965.png
500966,20161,PulsePlay,PulsePlay Play,entertainment,rewarded_video,360,640,en,2026-01-30,ugc,book now,Book now,A new season drops,New hits every week,purple,urgent,10,0.466,50,0.735,0.493,0.518,0.432,0.46,2,2,0,0,0,1,assets/creative_500966.png
500967,20161,PulsePlay,PulsePlay Play,entertainment,interstitial,360,640,en,2026-01-25,testimonial,new season,Learn more,Watch what’s trending,New hits every week,purple,premium,5,0.215,19,0.841,0.515,0.348,0.99,0.549,1,2,0,1,0,1,assets/creative_500967.png
500968,20161,PulsePlay,PulsePlay Play,entertainment,rewarded_video,360,640,en,2026-01-26,ugc,new season,Try for free,A new season drops,New hits every week,orange,playful,10,0.615,66,0.782,0.608,0.419,0.561,0.625,3,2,0,0,0,1,assets/creative_500968.png
500969,20161,PulsePlay,PulsePlay Play,entertainment,rewarded_video,360,640,en,2026-01-21,trailer,book now,Get offer,Stream the hype,Start free today,blue,calm,20,0.378,35,0.709,0.595,0.515,0.618,0.903,2,2,0,0,0,1,assets/creative_500969.png
500970,20161,PulsePlay,PulsePlay Play,entertainment,interstitial,360,640,it,2026-01-23,minimalist,exclusive,Install now,Watch what’s trending,New hits every week,purple,adventurous,0,0.529,36,0.804,0.42,0.201,0.483,0.848,1,0,0,0,0,1,assets/creative_500970.png
500971,20161,PulsePlay,PulsePlay Play,entertainment,native,320,320,it,2026-01-27,ugc,watch now,Book now,Watch what’s trending,Start free today,purple,adventurous,0,0.203,46,0.701,0.762,0.335,0.99,0.822,1,1,0,0,0,1,assets/creative_500971.png
500972,20162,StormByte,StormByte Arena,gaming,playable,360,640,en,2026-01-11,celebrity,free rewards,Claim reward,Beat your rivals,No ads in first week,purple,adventurous,20,0.55,37,0.746,0.481,0.679,0.517,0.831,0,2,0,0,1,1,assets/creative_500972.png
500973,20162,StormByte,StormByte Arena,gaming,playable,360,640,en,2026-01-05,reward,challenge,Get offer,Join the arena,No ads in first week,orange,playful,15,0.123,42,0.637,0.454,0.412,0.737,0.918,0,0,0,0,0,0,assets/creative_500973.png
500974,20162,StormByte,StormByte Arena,gaming,interstitial,360,640,en,2026-01-03,fantasy,competition,Install now,Unlock rare gear,No ads in first week,blue,excited,0,0.459,45,0.583,0.787,0.408,0.99,0.897,0,0,0,0,0,0,assets/creative_500974.png
500975,20162,StormByte,StormByte Arena,gaming,rewarded_video,360,640,en,2026-01-08,product-focus,save smarter,Shop now,Join the arena,Free rewards for new players,orange,playful,15,0.39,37,0.831,0.544,0.548,0.603,0.95,0,0,0,0,0,1,assets/creative_500975.png
500976,20162,StormByte,StormByte Arena,gaming,playable,360,640,en,2026-01-04,family,2-for-1,Book now,Join the arena,Play with friends tonight,orange,premium,15,0.454,33,0.95,0.248,0.511,0.729,0.964,2,1,0,0,0,0,assets/creative_500976.png
500977,20162,StormByte,StormByte Arena,gaming,playable,360,640,en,2026-01-19,gameplay,discover,Learn more,Beat your rivals,Free rewards for new players,orange,trustworthy,15,0.381,18,0.748,0.456,0.18,0.864,0.783,0,2,0,0,1,0,assets/creative_500977.png
500978,20163,ZenDrop,ZenDrop Store,ecommerce,interstitial,360,640,en,2026-01-16,testimonial,trending,Get offer,Limited stock,Only this weekend,lime,playful,8,0.522,31,0.838,0.484,0.318,0.74,0.267,2,3,1,1,0,0,assets/creative_500978.png
500979,20163,ZenDrop,ZenDrop Store,ecommerce,native,320,320,fr,2026-01-21,product-focus,power-up,Try for free,Up to 40% off,Only this weekend,white,urgent,0,0.321,74,0.99,0.822,0.461,0.52,0.585,0,1,0,1,0,1,assets/creative_500979.png
500980,20163,ZenDrop,ZenDrop Store,ecommerce,banner,320,480,en,2026-01-11,discount,power-up,Watch now,Up to 40% off,Only this weekend,white,trustworthy,0,0.757,32,0.815,0.671,0.453,0.321,0.23,0,3,1,1,0,1,assets/creative_500980.png
500981,20163,ZenDrop,ZenDrop Store,ecommerce,native,320,320,en,2026-01-20,ugc,limited offer,Install now,New collection drop,Free shipping over $25,orange,adventurous,0,0.449,25,0.727,0.565,0.398,0.186,0.373,1,2,1,0,0,0,assets/creative_500981.png
500982,20163,ZenDrop,ZenDrop Store,ecommerce,rewarded_video,360,640,fr,2026-01-22,testimonial,last-minute deal,Shop now,Your next favorite pick,Free shipping over $25,orange,excited,30,0.596,67,0.806,0.609,0.183,0.639,0.526,2,1,1,1,0,1,assets/creative_500982.png
500983,20163,ZenDrop,ZenDrop Store,ecommerce,interstitial,360,640,fr,2026-01-07,competitive,free shipping,Book now,Flash sale live,Only this weekend,pink,trustworthy,8,0.726,68,0.821,0.911,0.318,0.685,0.636,1,1,1,1,0,0,assets/creative_500983.png
500984,20164,NovaPay,NovaPay Wallet,fintech,native,320,320,es,2026-01-08,trust,save smarter,Shop now,Earn cashback daily,Built for peace of mind,purple,adventurous,0,0.242,41,0.868,0.906,0.418,0.5,0.169,1,2,0,0,0,0,assets/creative_500984.png
500985,20164,NovaPay,NovaPay Wallet,fintech,interstitial,360,640,ja,2026-01-10,feature-focus,security,Learn more,Save with confidence,Built for peace of mind,purple,calm,8,0.505,76,0.882,0.789,0.251,0.668,0.005,1,0,0,0,0,0,assets/creative_500985.png
500986,20164,NovaPay,NovaPay Wallet,fintech,banner,320,480,fr,2026-01-06,feature-focus,watch now,Claim reward,Secure & simple,No hidden fees,green,adventurous,0,0.206,78,0.818,0.573,0.441,0.093,0.448,0,1,0,1,0,0,assets/creative_500986.png
500987,20164,NovaPay,NovaPay Wallet,fintech,rewarded_video,360,640,es,2026-01-03,testimonial,free rewards,Claim reward,Secure & simple,Built for peace of mind,orange,calm,10,0.501,59,0.888,0.796,0.302,0.534,0.454,1,0,0,0,0,0,assets/creative_500987.png
500988,20164,NovaPay,NovaPay Wallet,fintech,native,320,320,es,2026-01-15,product-focus,security,Claim reward,"Your money, clearer",Built for peace of mind,white,trustworthy,0,0.539,53,0.888,0.725,0.231,0.341,0.349,0,0,0,0,0,0,assets/creative_500988.png
500989,20164,NovaPay,NovaPay Wallet,fintech,interstitial,360,640,en,2026-01-18,ugc,cashback,Book now,"Your money, clearer",No hidden fees,orange,urgent,5,0.555,56,0.99,0.691,0.289,0.233,0.356,0,0,1,0,0,1,assets/creative_500989.png
500990,20165,RouteBloom,RouteBloom Getaway,travel,interstitial,360,640,en,2026-01-27,wanderlust,discover,Claim reward,Escape this weekend,Hotels + flights in one tap,blue,premium,12,0.175,67,0.761,0.445,0.243,0.741,0.521,3,0,1,0,0,0,assets/creative_500990.png
500991,20165,RouteBloom,RouteBloom Getaway,travel,native,320,320,ja,2026-02-02,destination,last-minute deal,Install now,Escape this weekend,Special fares today,orange,urgent,0,0.406,68,0.753,0.611,0.405,0.399,0.34,3,0,0,1,0,0,assets/creative_500991.png
500992,20165,RouteBloom,RouteBloom Getaway,travel,interstitial,360,640,en,2026-02-02,urgency,challenge,Watch now,Escape this weekend,Hotels + flights in one tap,purple,premium,12,0.389,75,0.926,0.908,0.296,0.532,0.729,0,1,1,1,0,0,assets/creative_500992.png
500993,20165,RouteBloom,RouteBloom Getaway,travel,native,320,320,ja,2026-01-30,destination,escape,Install now,Last-minute savings,Hotels + flights in one tap,blue,excited,0,0.211,82,0.878,0.631,0.403,0.989,0.791,1,0,0,0,0,1,assets/creative_500993.png
500994,20165,RouteBloom,RouteBloom Getaway,travel,interstitial,360,640,fr,2026-02-02,wanderlust,trending,Book now,Last-minute savings,Flexible booking options,lime,trustworthy,0,0.276,59,0.842,0.526,0.532,0.444,0.28,2,1,0,0,0,0,assets/creative_500994.png
500995,20165,RouteBloom,RouteBloom Getaway,travel,banner,320,480,ja,2026-01-21,destination,book now,Watch now,Fly smarter,Flexible booking options,orange,premium,0,0.362,29,0.595,0.652,0.02,0.855,0.603,0,0,0,1,0,1,assets/creative_500995.png
500996,20166,CraveLoop,CraveLoop Go,food_delivery,banner,320,480,en,2026-01-21,fantasy,late-night,Claim reward,Hungry? We got you,Fresh favorites nearby,orange,urgent,0,0.628,45,0.987,0.586,0.194,0.277,0.233,0,3,0,1,0,1,assets/creative_500996.png
500997,20166,CraveLoop,CraveLoop Go,food_delivery,interstitial,360,640,en,2026-01-31,combo,late-night,Install now,Dinner in minutes,Late-night deals available,black,adventurous,8,0.372,33,0.914,0.436,0.266,0.623,0.669,0,2,1,0,0,0,assets/creative_500997.png
500998,20166,CraveLoop,CraveLoop Go,food_delivery,native,320,320,en,2026-01-29,discount,free delivery,Order now,"Your cravings, delivered",Free delivery over $15,yellow,calm,0,0.338,55,0.773,0.45,0.02,0.54,0.467,2,3,1,1,0,1,assets/creative_500998.png
500999,20166,CraveLoop,CraveLoop Go,food_delivery,interstitial,360,640,en,2026-01-27,food-closeup,save smarter,Shop now,Hungry? We got you,Fresh favorites nearby,orange,excited,5,0.376,80,0.88,0.341,0.32,0.935,0.119,2,2,1,1,0,0,assets/creative_500999.png
501000,20166,CraveLoop,CraveLoop Go,food_delivery,native,320,320,en,2026-02-03,food-closeup,free delivery,Shop now,"Your cravings, delivered",Late-night deals available,lime,urgent,0,0.675,49,0.948,0.452,0.318,0.661,0.596,0,2,0,1,0,0,assets/creative_501000.png
501001,20166,CraveLoop,CraveLoop Go,food_delivery,banner,320,480,en,2026-02-03,discount,free delivery,Try for free,Dinner in minutes,Free delivery over $15,red,playful,0,0.614,80,0.689,0.457,0.241,0.767,0.666,0,3,0,1,0,0,assets/creative_501001.png
501002,20167,NeonCast,NeonCast Now,entertainment,native,320,320,pt,2026-01-13,trailer,exclusive,Try for free,Watch what’s trending,Start free today,lime,premium,0,0.306,46,0.856,0.418,0.19,0.662,0.833,2,0,0,0,0,1,assets/creative_501002.png
501003,20167,NeonCast,NeonCast Now,entertainment,native,320,320,de,2026-01-12,drama,new season,Claim reward,Exclusive tonight,Start free today,black,excited,0,0.058,42,0.99,0.532,0.259,0.8,0.925,0,1,1,0,0,1,assets/creative_501003.png
501004,20167,NeonCast,NeonCast Now,entertainment,interstitial,360,640,fr,2026-01-19,trust,watch now,Order now,Stream the hype,Cancel anytime,blue,calm,5,0.352,18,0.736,0.36,0.443,0.804,0.613,1,1,0,0,0,1,assets/creative_501004.png
501005,20167,NeonCast,NeonCast Now,entertainment,interstitial,360,640,de,2026-01-17,testimonial,trending,Watch now,Stream the hype,New hits every week,purple,adventurous,0,0.05,33,0.793,0.316,0.439,0.795,0.858,2,2,0,0,0,0,assets/creative_501005.png
501006,20167,NeonCast,NeonCast Now,entertainment,interstitial,360,640,en,2026-01-11,ugc,save smarter,Order now,Exclusive tonight,Cancel anytime,blue,premium,12,0.442,57,0.715,0.615,0.404,0.62,0.64,0,1,1,0,0,1,assets/creative_501006.png
501007,20167,NeonCast,NeonCast Now,entertainment,native,320,320,de,2026-01-12,celebrity,watch now,Learn more,Stream the hype,New hits every week,blue,excited,0,0.608,78,0.801,0.588,0.187,0.99,0.876,1,2,0,0,0,0,assets/creative_501007.png
501008,20168,GlitchWave,GlitchWave Rush,gaming,interstitial,360,640,it,2026-01-25,fantasy,challenge,Try for free,Unlock rare gear,No ads in first week,blue,excited,12,0.241,38,0.84,0.438,0.401,0.452,0.802,1,0,0,0,0,1,assets/creative_501008.png
501009,20168,GlitchWave,GlitchWave Rush,gaming,interstitial,360,640,es,2026-01-21,fantasy,fast,Try for free,Unlock rare gear,Play with friends tonight,orange,calm,0,0.552,46,0.813,0.638,0.523,0.404,0.851,0,1,0,0,1,0,assets/creative_501009.png
501010,20168,GlitchWave,GlitchWave Rush,gaming,native,320,320,es,2026-01-22,competitive,challenge,Get offer,Join the arena,No ads in first week,orange,premium,0,0.401,27,0.886,0.631,0.443,0.542,0.81,2,0,0,0,0,0,assets/creative_501010.png
501011,20168,GlitchWave,GlitchWave Rush,gaming,native,320,320,es,2026-01-28,reward,free rewards,Get offer,Level up today,Free rewards for new players,orange,calm,0,0.161,35,0.914,0.666,0.549,0.572,0.809,1,1,0,1,0,0,assets/creative_501011.png
501012,20168,GlitchWave,GlitchWave Rush,gaming,playable,360,640,es,2026-01-24,gameplay,competition,Start now,Unlock rare gear,Play with friends tonight,purple,excited,20,0.05,31,0.754,0.627,0.564,0.442,0.77,2,3,0,0,1,0,assets/creative_501012.png
501013,20168,GlitchWave,GlitchWave Rush,gaming,interstitial,360,640,es,2026-01-20,competitive,security,Book now,Unlock rare gear,Free rewards for new players,purple,urgent,0,0.233,46,0.754,0.538,0.309,0.696,1.0,0,1,0,1,1,0,assets/creative_501013.png
501014,20169,LuxShelf,LuxShelf Shop,ecommerce,banner,320,480,en,2026-02-01,testimonial,new collection,Order now,Up to 40% off,Free shipping over $25,blue,calm,0,0.769,50,0.865,0.606,0.242,0.456,0.357,1,0,1,0,0,1,assets/creative_501014.png
501015,20169,LuxShelf,LuxShelf Shop,ecommerce,rewarded_video,360,640,it,2026-01-19,discount,limited offer,Try for free,Up to 40% off,Shop bestsellers now,orange,calm,30,0.475,82,0.99,0.952,0.02,0.441,0.417,3,2,1,0,0,0,assets/creative_501015.png
501016,20169,LuxShelf,LuxShelf Shop,ecommerce,banner,320,480,fr,2026-01-24,destination,free shipping,Start now,Limited stock,Free shipping over $25,lime,adventurous,0,0.314,81,0.848,0.845,0.47,0.501,0.429,3,3,1,0,0,0,assets/creative_501016.png
501017,20169,LuxShelf,LuxShelf Shop,ecommerce,banner,320,480,it,2026-02-04,discount,watch now,Book now,Limited stock,Only this weekend,red,calm,0,0.164,53,0.778,0.823,0.211,0.96,0.331,0,3,1,1,0,1,assets/creative_501017.png
501018,20169,LuxShelf,LuxShelf Shop,ecommerce,banner,320,480,fr,2026-01-27,discount,before/after,Watch now,Up to 40% off,Only this weekend,beige,trustworthy,0,0.756,77,0.913,0.42,0.537,0.409,0.428,0,3,1,1,0,0,assets/creative_501018.png
501019,20169,LuxShelf,LuxShelf Shop,ecommerce,interstitial,360,640,fr,2026-01-30,competitive,free shipping,Install now,Your next favorite pick,Free shipping over $25,white,urgent,12,0.453,47,0.861,0.466,0.432,0.581,0.543,4,3,0,0,0,1,assets/creative_501019.png
501020,20170,ClearLedger,ClearLedger Pay,fintech,banner,320,480,pt,2026-01-14,feature-focus,cashback,Watch now,"Your money, clearer","Fast signup, instant card",purple,playful,0,0.602,86,0.99,0.98,0.385,0.411,0.394,1,1,0,0,0,1,assets/creative_501020.png
501021,20170,ClearLedger,ClearLedger Pay,fintech,banner,320,480,pt,2026-01-11,testimonial,free shipping,Get offer,"Your money, clearer",No hidden fees,blue,calm,0,0.345,51,0.91,0.694,0.14,0.485,0.081,0,2,0,0,0,0,assets/creative_501021.png
501022,20170,ClearLedger,ClearLedger Pay,fintech,banner,320,480,ja,2026-01-23,testimonial,free shipping,Get offer,Secure & simple,"Fast signup, instant card",black,excited,0,0.374,55,0.846,0.74,0.264,0.361,0.343,0,2,0,1,0,0,assets/creative_501022.png
501023,20170,ClearLedger,ClearLedger Pay,fintech,banner,320,480,pt,2026-01-11,trust,earn more,Book now,Earn cashback daily,No hidden fees,lime,adventurous,0,0.246,43,0.883,0.699,0.051,0.714,0.435,0,1,0,0,0,0,assets/creative_501023.png
501024,20170,ClearLedger,ClearLedger Pay,fintech,interstitial,360,640,ja,2026-01-25,combo,save smarter,Install now,Save with confidence,"Fast signup, instant card",orange,playful,12,0.05,64,0.811,0.775,0.434,0.404,0.257,0,2,1,0,0,0,assets/creative_501024.png
501025,20170,ClearLedger,ClearLedger Pay,fintech,banner,320,480,ja,2026-01-13,testimonial,security,Book now,"Your money, clearer","Fast signup, instant card",blue,urgent,0,0.195,68,0.778,0.764,0.333,0.284,0.435,2,0,0,0,0,0,assets/creative_501025.png
501026,20171,WayPoint,WayPoint Escapes,travel,interstitial,360,640,fr,2026-02-05,discount,challenge,Claim reward,Book your next trip,Flexible booking options,lime,calm,12,0.356,50,0.822,0.434,0.453,0.574,0.649,1,1,1,1,0,0,assets/creative_501026.png
501027,20171,WayPoint,WayPoint Escapes,travel,interstitial,360,640,en,2026-01-31,family,book now,Watch now,Last-minute savings,Flexible booking options,orange,calm,0,0.499,43,0.711,0.614,0.029,0.659,0.415,1,0,1,0,0,0,assets/creative_501027.png
501028,20171,WayPoint,WayPoint Escapes,travel,native,320,320,fr,2026-01-24,destination,escape,Start now,Dream destinations await,Hotels + flights in one tap,lime,calm,0,0.435,64,0.946,0.77,0.341,0.361,0.511,2,0,0,0,0,0,assets/creative_501028.png
501029,20171,WayPoint,WayPoint Escapes,travel,interstitial,360,640,es,2026-01-29,discount,limited offer,Shop now,Book your next trip,Hotels + flights in one tap,orange,trustworthy,12,0.407,37,0.672,0.781,0.267,0.643,0.438,0,2,0,1,0,1,assets/creative_501029.png
501030,20171,WayPoint,WayPoint Escapes,travel,native,320,320,es,2026-01-19,family,watch now,Watch now,Escape this weekend,Special fares today,blue,trustworthy,0,0.375,34,0.891,0.517,0.107,0.624,0.39,0,1,1,1,0,1,assets/creative_501030.png
501031,20171,WayPoint,WayPoint Escapes,travel,rewarded_video,360,640,es,2026-01-31,discount,last-minute deal,Watch now,Dream destinations await,Flexible booking options,lime,premium,20,0.307,74,0.83,0.719,0.135,0.69,0.343,0,0,0,1,0,0,assets/creative_501031.png
501032,20172,QuickFork,QuickFork Kitchen,food_delivery,interstitial,360,640,it,2026-01-07,food-closeup,late-night,Try for free,2-for-1 tonight,Free delivery over $15,red,calm,0,0.72,66,0.918,0.462,0.271,0.218,0.388,0,3,0,0,0,0,assets/creative_501032.png
501033,20172,QuickFork,QuickFork Kitchen,food_delivery,banner,320,480,it,2026-01-22,combo,free delivery,Try for free,"Your cravings, delivered",Late-night deals available,purple,calm,0,0.59,117,0.883,0.652,0.227,0.252,0.196,1,3,0,0,0,1,assets/creative_501033.png
501034,20172,QuickFork,QuickFork Kitchen,food_delivery,banner,320,480,pt,2026-01-17,food-closeup,fast,Get offer,"Fast food, fast",Free delivery over $15,blue,urgent,0,0.682,59,0.706,0.388,0.428,0.14,0.525,0,1,1,1,0,0,assets/creative_501034.png
501035,20172,QuickFork,QuickFork Kitchen,food_delivery,interstitial,360,640,pt,2026-01-17,ugc,free delivery,Start now,2-for-1 tonight,Late-night deals available,red,playful,5,0.548,66,0.801,0.354,0.414,0.404,0.649,3,2,1,1,0,0,assets/creative_501035.png
501036,20172,QuickFork,QuickFork Kitchen,food_delivery,banner,320,480,it,2026-01-16,urgency,2-for-1,Claim reward,Hungry? We got you,Late-night deals available,blue,urgent,0,0.58,75,0.83,0.798,0.474,0.681,0.462,2,1,0,1,0,0,assets/creative_501036.png
501037,20172,QuickFork,QuickFork Kitchen,food_delivery,native,320,320,pt,2026-01-11,family,fast,Try for free,"Your cravings, delivered",Free delivery over $15,orange,trustworthy,0,0.679,57,0.902,0.522,0.616,0.632,0.666,0,1,1,0,0,1,assets/creative_501037.png
